ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960583493e-03,2.270122152608627843e-03
2.169322693432094458e-19,3.632954865960694082e-03,-8.977298778473911112e-01
-5.564974500141531278e-07,3.632954822258951770e-03,-1.707729877848082944e+00
-1.613842555883850513e-06,3.632954498433879111e-03,-2.436729877853218706e+00
-3.121950303526386257e-06,3.632953490593689334e-03,-3.092829877869200494e+00
-5.035743750861600654e-06,3.632951287514619900e-03,-3.683319877904130291e+00
-7.314652968027986917e-06,3.632947315813457936e-03,-4.214760877967091091e+00
-9.922164094315330922e-06,3.632940973422662655e-03,-4.693057778067620589e+00
-1.282541351747422989e-05,3.632931653965863501e-03,-5.123524988215322651e+00
-1.599482267050017975e-05,3.632918764094043851e-03,-5.510945477419598504e+00
-1.940376938540515179e-05,3.632901735412298778e-03,-5.859623917789450687e+00
-2.302829214611457848e-05,3.632880032282985536e-03,-6.173434514223359315e+00
-2.684682394663835157e-05,3.632853156516291371e-03,-6.455864051130220105e+00
-3.083995278936961222e-05,3.632820649740222708e-03,-6.710050634478188947e+00
-3.499020615480020991e-05,3.632782094067660544e-03,-6.938818559638696648e+00
-3.928185704113505374e-05,3.632737111539793493e-03,-7.144709692446056692e+00
-4.370074941291316671e-05,3.632685362715452806e-03,-7.330011712151144110e+00
-4.823414111438721033e-05,3.632626544689300518e-03,-7.496783530079701663e+00
-5.287056249840980308e-05,3.632560388753470777e-03,-7.646878166424834866e+00
-5.759968919700459664e-05,3.632486657863701757e-03,-7.781963339360268073e+00
-6.241222761765721023e-05,3.632405144029052148e-03,-7.903539995242263139e+00
-6.729981189135652024e-05,3.632315665711678167e-03,-8.012958985791369670e+00
-7.225491112615583535e-05,3.632218065297919407e-03,-8.111436077555991275e+00
-7.727074593492200922e-05,3.632112206682524234e-03,-8.200065460429593500e+00
-8.234121330930137793e-05,3.631997972993039961e-03,-8.279831905316218155e+00
-8.746081900490793916e-05,3.631875264470244002e-03,-8.351621706029405345e+00
-9.262461668637949252e-05,3.631743996512168133e-03,-8.416232527001266561e+00
-9.782815315619210065e-05,3.631604097883129201e-03,-8.474382266220620963e+00
-1.030674190588139297e-04,3.631455509084830294e-03,-8.526717031877335984e+00
-1.083388045126788254e-04,3.631298180883547541e-03,-8.573818321342219662e+00
-1.136390591772587564e-04,3.631132072985322236e-03,-8.616209482248940787e+00
-1.189652563118123746e-04,3.630957152849894395e-03,-8.654361527467735016e+00
-1.243147604267458121e-04,3.630773394633403546e-03,-8.688698368581768250e+00
-1.296851981684427448e-04,3.630580778249586308e-03,-8.719601526015832604e+00
-1.350744321143338453e-04,3.630379288539359491e-03,-8.747414368152201192e+00
-1.404805371873039813e-04,3.630168914538857428e-03,-8.772445926534869542e+00
-1.459017794276181888e-04,3.629949648836521773e-03,-8.794974329553404857e+00
-1.513365968867273975e-04,3.629721487010296056e-03,-8.815249892758370009e+00
-1.567835824308670104e-04,3.629484427136636920e-03,-8.833497900145250270e+00
-1.622414682635712091e-04,3.629238469363625565e-03,-8.849921107309945967e+00
-1.677091119952941588e-04,3.628983615541107356e-03,-8.864701994288742171e+00
-1.731854841055130445e-04,3.628719868901424204e-03,-8.878004793114270043e+00
-1.786696566581353718e-04,3.628447233784829092e-03,-8.889977312615874538e+00
-1.841607931449477215e-04,3.628165715404327394e-03,-8.900752580739951014e+00
-1.896581393443576053e-04,3.627875319645130266e-03,-8.910450322638226339e+00
-1.951610150939550408e-04,3.627576052894479573e-03,-8.919178290947245458e+00
-2.006688068855519284e-04,3.627267921897965944e-03,-8.927033463039879990e+00
-2.061809612005004947e-04,3.626950933638979808e-03,-8.934103118551700362e+00
-2.116969785112906720e-04,3.626625095238233606e-03,-8.940465809154703791e+00
-2.172164078828338200e-04,3.626290413870681111e-03,-8.946192231353681024e+00
-2.227388421134891242e-04,3.625946896697458156e-03,-8.951346012002929342e+00
-2.282639133618807902e-04,3.625594550810760062e-03,-8.955984415271309729e+00
-2.337912892109537814e-04,3.625233383189807850e-03,-8.960158978910779837e+00
-2.393206691255506818e-04,3.624863400666299921e-03,-8.963916086898104041e+00
-2.448517812641822855e-04,3.624484609897921528e-03,-8.967297484812348785e+00
-2.503843796095795360e-04,3.624097017348709877e-03,-8.970340743674675821e+00
-2.559182413861607868e-04,3.623700629275147713e-03,-8.973079677404124155e+00
-2.614531647357329000e-04,3.623295451717128447e-03,-8.975544718527816102e+00
-2.669889666256088871e-04,3.622881490492906812e-03,-8.977763256320162810e+00
-2.725254809659074791e-04,3.622458751197394494e-03,-8.979759941128120815e+00
-2.780625569151221272e-04,3.622027239203159769e-03,-8.981556958263952950e+00
-2.836000573551363826e-04,3.621586959663650185e-03,-8.983174274508687773e+00
-2.891378575187432626e-04,3.621137917518159072e-03,-8.984629859965245657e+00
-2.946758437544246120e-04,3.620680117498187647e-03,-8.985939887726249964e+00
-3.002139124146590383e-04,3.620213564134858782e-03,-8.987118913575057988e+00
-3.057519688554189547e-04,3.619738261767130490e-03,-8.988180037716690052e+00
-3.112899265357281530e-04,3.619254214550561479e-03,-8.989135050335654853e+00
-3.168277062072790101e-04,3.618761426466462691e-03,-8.989994562598011996e+00
-3.223652351851083887e-04,3.618259901331239651e-03,-8.990768124553207841e+00
-3.279024466912167633e-04,3.617749642805823292e-03,-8.991464331245738961e+00
-3.334392792638461961e-04,3.617230654405077361e-03,-8.992090918215655648e+00
-3.389756762258458673e-04,3.616702939507077889e-03,-8.992654847448994460e+00
-3.445115852062182100e-04,3.616166501362212682e-03,-8.993162384733183856e+00
-3.500469577095248193e-04,3.615621343102040988e-03,-8.993619169276911407e+00
-3.555817487283706945e-04,3.615067467747865200e-03,-8.994030276367986687e+00
-3.611159163946537514e-04,3.614504878218995076e-03,-8.994400273765439380e+00
-3.666494216657047731e-04,3.613933577340664588e-03,-8.994733272452394957e+00
-3.721822280418288372e-04,3.613353567851604418e-03,-8.995032972313653730e+00
-3.777143013121054974e-04,3.612764852411253207e-03,-8.995302703245542375e+00
-3.832456093256257569e-04,3.612167433606602775e-03,-8.995545462154749927e+00
-3.887761217856128097e-04,3.611561313958680346e-03,-8.995763946257291366e+00
-3.943058100641498327e-04,3.610946495928672555e-03,-8.995960583047574843e+00
-3.998346470354425934e-04,3.610322981923694274e-03,-8.996137557270573737e+00
-4.053626069257686344e-04,3.609690774302220899e-03,-8.996296835196751829e+00
-4.108896651784458014e-04,3.609049875379189733e-03,-8.996440186469527589e+00
-4.164157983323068949e-04,3.608400287430763541e-03,-8.996569203767974088e+00
-4.219409839123467137e-04,3.607742012698816111e-03,-8.996685320503249983e+00
-4.274652003313076688e-04,3.607075053395099491e-03,-8.996789826745400731e+00
-4.329884268011168370e-04,3.606399411705147554e-03,-8.996883883557465822e+00
-4.385106432531908128e-04,3.605715089791905036e-03,-8.996968535896169072e+00
-4.440318302667165483e-04,3.605022089799111550e-03,-8.997044724222565293e+00
-4.495519690041132970e-04,3.604320413854444037e-03,-8.997113294951601503e+00
-4.550710411529553727e-04,3.603610064072435438e-03,-8.997175009856720251e+00
-4.605890288737120872e-04,3.602891042557191704e-03,-8.997230554534022318e+00
-4.661059147527164153e-04,3.602163351404894572e-03,-8.997280546019995384e+00
-4.716216817598501559e-04,3.601426992706134329e-03,-8.997325539647471615e+00
-4.771363132104632283e-04,3.600681968548064774e-03,-8.997366035216002089e+00
-4.826497927311057274e-04,3.599928281016388613e-03,-8.997402482545171054e+00
-4.881621042286993402e-04,3.599165932197203200e-03,-8.997435286472605043e+00
-4.936732318627902807e-04,3.598394924178697531e-03,-8.997464811352172021e+00
-4.991831600205874327e-04,3.597615259052720435e-03,-8.997491385102337702e+00
-5.046918732945023965e-04,3.596826938916228636e-03,-8.997515302849725671e+00
-5.101993564619365998e-04,3.596029965872619017e-03,-8.997536830208291647e+00
-5.157055944670998777e-04,3.595224342032952904e-03,-8.997556206230591158e+00
-5.212105724046504039e-04,3.594410069517091442e-03,-8.997573646063917963e+00
-5.267142755049735022e-04,3.593587150454730789e-03,-8.997589343340845147e+00
-5.322166891209432127e-04,3.592755586986360553e-03,-8.997603472330666818e+00
-5.377177987160032232e-04,3.591915381264143298e-03,-8.997616189875762061e+00
-5.432175898534544103e-04,3.591066535452717718e-03,-8.997627637134252510e+00
-5.487160481868109691e-04,3.590209051729943701e-03,-8.997637941148459717e+00
-5.542131594511283139e-04,3.589342932287580609e-03,-8.997647216256453362e+00
-5.597089094552017011e-04,3.588468179331910472e-03,-8.997655565362503438e+00
-5.652032840745494901e-04,3.587584795084312189e-03,-8.997663081080446545e+00
-5.706962692451024357e-04,3.586692781781781938e-03,-8.997669846762731183e+00
-5.761878509575284321e-04,3.585792141677417166e-03,-8.997675937426556914e+00
-5.816780152521262457e-04,3.584882877040853743e-03,-8.997681420587401391e+00
-5.871667482142377140e-04,3.583964990158667978e-03,-8.997686357009188285e+00
-5.926540359701197537e-04,3.583038483334747854e-03,-8.997690801379444991e+00
-5.981398646832357391e-04,3.582103358890623059e-03,-8.997694802916941015e+00
-6.036242205509170268e-04,3.581159619165781138e-03,-8.997698405918571396e+00
-6.091070898013676302e-04,3.580207266517939409e-03,-8.997701650251533678e+00
-6.145884586909668330e-04,3.579246303323307347e-03,-8.997704571796298012e+00
-6.200683135018512015e-04,3.578276731976819895e-03,-8.997707202845289132e+00
-6.255466405397360971e-04,3.577298554892347805e-03,-8.997709572461680239e+00
-6.310234261319609683e-04,3.576311774502898000e-03,-8.997711706802329346e+00
-6.364986566257368463e-04,3.575316393260782270e-03,-8.997713629408394809e+00
-6.419723183865674214e-04,3.574312413637789447e-03,-8.997715361466930517e+00
-6.474443977968345927e-04,3.573299838125321582e-03,-8.997716922046262056e+00
-6.529148812545289759e-04,3.572278669234535322e-03,-8.997718328307890090e+00
-6.583837551721091058e-04,3.571248909496459439e-03,-8.997719595697160955e+00
-6.638510059754818525e-04,3.570210561462110622e-03,-8.997720738114876937e+00
-6.693166201030829095e-04,3.569163627702584118e-03,-8.997721768071757609e+00
-6.747805840050573540e-04,3.568108110809151742e-03,-8.997722696827448630e+00
-6.802428841425239067e-04,3.567044013393341675e-03,-8.997723534515621679e+00
-6.857035069869157375e-04,3.565971338087015226e-03,-8.997724290256583046e+00
-6.911624390193904423e-04,3.564890087542430582e-03,-8.997724972258598797e+00
-6.966196667303052896e-04,3.563800264432303525e-03,-8.997725587909103595e+00
-7.020751766187436401e-04,3.562701871449868146e-03,-8.997726143856787928e+00
-7.075289551920956868e-04,3.561594911308916308e-03,-8.997726646085469682e+00
-7.129809889656834286e-04,3.560479386743851428e-03,-8.997727099980574295e+00
-7.184312644624269535e-04,3.559355300509722299e-03,-8.997727510388985550e+00
-7.238797682125458488e-04,3.558222655382257786e-03,-8.997727881672886951e+00
-7.293264867532961741e-04,3.557081454157907160e-03,-8.997728217758250935e+00
-7.347714066287349723e-04,3.555931699653854406e-03,-8.997728522178432442e+00
-7.402145143895137291e-04,3.554773394708057692e-03,-8.997728798113461934e+00
-7.456557965926935167e-04,3.553606542179261942e-03,-8.997729048425352261e+00
-7.510952398015834476e-04,3.552431144947018355e-03,-8.997729275689909656e+00
-7.565328305855995115e-04,3.551247205911707821e-03,-8.997729482225361508e+00
-7.619685555201377233e-04,3.550054727994554800e-03,-8.997729670118101097e+00
-7.674024011864680889e-04,3.548853714137630358e-03,-8.997729841245881488e+00
-7.728343541716370261e-04,3.547644167303874718e-03,-8.997729997298671734e+00
-7.782644010683864837e-04,3.546426090477100296e-03,-8.997730139797443627e+00
-7.836925284750832516e-04,3.545199486662004278e-03,-8.997730270111059525e+00
-7.891187229956595460e-04,3.543964358884168185e-03,-8.997730389471501056e+00
-7.945429712395615102e-04,3.542720710190068283e-03,-8.997730498987538184e+00
-7.999652598217062800e-04,3.541468543647077315e-03,-8.997730599657058903e+00
-8.053855753624496747e-04,3.540207862343468844e-03,-8.997730692378162587e+00
-8.108039044875546466e-04,3.538938669388414209e-03,-8.997730777959128901e+00
-8.162202338281721991e-04,3.537660967911992072e-03,-8.997730857127406168e+00
-8.216345500208232806e-04,3.536374761065178007e-03,-8.997730930537690242e+00
-8.270468397073870749e-04,3.535080052019852741e-03,-8.997730998779205791e+00
-8.324570895350951469e-04,3.533776843968798251e-03,-8.997731062382248624e+00
-8.378652861565278644e-04,3.532465140125689955e-03,-8.997731121824077860e+00
-8.432714162296146149e-04,3.531144943725104089e-03,-8.997731177534221914e+00
-8.486754664176367332e-04,3.529816258022503827e-03,-8.997731229899249783e+00
-8.540774233892369340e-04,3.528479086294246652e-03,-8.997731279267071614e+00
-8.594772738184255998e-04,3.527133431837572216e-03,-8.997731325950798720e+00
-8.648750043845924908e-04,3.525779297970596700e-03,-8.997731370232225245e+00
-8.702706017725232246e-04,3.524416688032318452e-03,-8.997731412364959880e+00
-8.756640526724120696e-04,3.523045605382599341e-03,-8.997731452577244937e+00
-8.810553437798818947e-04,3.521666053402172127e-03,-8.997731491074498322e+00
-8.864444617959984802e-04,3.520278035492621811e-03,-8.997731528041583715e+00
-8.918313934272969730e-04,3.518881555076388244e-03,-8.997731563644872921e+00
-8.972161253857980408e-04,3.517476615596757880e-03,-8.997731598034098610e+00
-9.025986443890330257e-04,3.516063220517859442e-03,-8.997731631344011660e+00
-9.079789371600684470e-04,3.514641373324646576e-03,-8.997731663695883952e+00
-9.133569904275276857e-04,3.513211077522905654e-03,-8.997731695198854851e+00
-9.187327909256186309e-04,3.511772336639237130e-03,-8.997731725951137349e+00
-9.241063253941581837e-04,3.510325154221053800e-03,-8.997731756041126516e+00
-9.294775805786005540e-04,3.508869533836570832e-03,-8.997731785548367611e+00
-9.348465432300633905e-04,3.507405479074800561e-03,-8.997731814544442486e+00
-9.402132001053558610e-04,3.505932993545541210e-03,-8.997731843093774273e+00
-9.455775379670064082e-04,3.504452080879370390e-03,-8.997731871254330827e+00
-9.509395435832931074e-04,3.502962744727637721e-03,-8.997731899078289075e+00
-9.562992037282701209e-04,3.501464988762456165e-03,-8.997731926612587472e+00
-9.616565051817995737e-04,3.499958816676692480e-03,-8.997731953899476665e+00
-9.670114347295811520e-04,3.498444232183960285e-03,-8.997731980976970689e+00
-9.723639791631789918e-04,3.496921239018610083e-03,-8.997732007879271521e+00
-9.777141252800569150e-04,3.495389840935721887e-03,-8.997732034637163423e+00
-9.830618598836039085e-04,3.493850041711094381e-03,-8.997732061278341575e+00
-9.884071697831681678e-04,3.492301845141238849e-03,-8.997732087827724712e+00
-9.937500417940869132e-04,3.490745255043368328e-03,-8.997732114307732232e+00
-9.990904627377155539e-04,3.489180275255387206e-03,-8.997732140738539997e+00
-1.004428419441463251e-03,3.487606909635887747e-03,-8.997732167138297044e+00
-1.009763898738819370e-03,3.486025162064131013e-03,-8.997732193523333422e+00
-1.015096887469387529e-03,3.484435036440048164e-03,-8.997732219908332496e+00
-1.020427372478915299e-03,3.482836536684225277e-03,-8.997732246306510362e+00
-1.025755340619328472e-03,3.481229666737893375e-03,-8.997732272729752623e+00
-1.031080778748760330e-03,3.479614430562921919e-03,-8.997732299188747618e+00
-1.036403673731583304e-03,3.477990832141806231e-03,-8.997732325693114319e+00
-1.041724012438442152e-03,3.476358875477663160e-03,-8.997732352251492927e+00
-1.047041781746283883e-03,3.474718564594212432e-03,-8.997732378871663883e+00
-1.052356968538391366e-03,3.473069903535774047e-03,-8.997732405560615376e+00
-1.057669559704413906e-03,3.471412896367258739e-03,-8.997732432324633933e+00
-1.062979542140400201e-03,3.469747547174154099e-03,-8.997732459169366592e+00
-1.068286902748828487e-03,3.468073860062513298e-03,-8.997732486099897287e+00
-1.073591628438640795e-03,3.466391839158953353e-03,-8.997732513120784148e+00
-1.078893706125274394e-03,3.464701488610636912e-03,-8.997732540236128784e+00
-1.084193122730690200e-03,3.463002812585262713e-03,-8.997732567449615360e+00
-1.089489865183411151e-03,3.461295815271061681e-03,-8.997732594764549674e+00
-1.094783920418548884e-03,3.459580500876782618e-03,-8.997732622183903572e+00
-1.100075275377836040e-03,3.457856873631675286e-03,-8.997732649710343367e+00
-1.105363917009663131e-03,3.456124937785497783e-03,-8.997732677346263586e+00
-1.110649832269104990e-03,3.454384697608484014e-03,-8.997732705093804739e+00
-1.115933008117954818e-03,3.452636157391350200e-03,-8.997732732954895951e+00
-1.121213431524757578e-03,3.450879321445277960e-03,-8.997732760931263840e+00
-1.126491089464839264e-03,3.449114194101902606e-03,-8.997732789024448508e+00
-1.131765968920340950e-03,3.447340779713304465e-03,-8.997732817235835512e+00
-1.137038056880250664e-03,3.445559082651998475e-03,-8.997732845566664750e+00
-1.142307340340433311e-03,3.443769107310921604e-03,-8.997732874018042892e+00
-1.147573806303666451e-03,3.441970858103425047e-03,-8.997732902590955817e+00
-1.152837441779668275e-03,3.440164339463259047e-03,-8.997732931286289926e+00
-1.158098233785131428e-03,3.438349555844565954e-03,-8.997732960104826816e+00
-1.163356169343755754e-03,3.436526511721868082e-03,-8.997732989047275254e+00
-1.168611235486277785e-03,3.434695211590056436e-03,-8.997733018114253412e+00
-1.173863419250505222e-03,3.432855659964379001e-03,-8.997733047306317289e+00
-1.179112707681347289e-03,3.431007861380429031e-03,-8.997733076623958937e+00
-1.184359087830847476e-03,3.429151820394139415e-03,-8.997733106067606457e+00
-1.189602546758213898e-03,3.427287541581761857e-03,-8.997733135637648871e+00
-1.194843071529853125e-03,3.425415029539866443e-03,-8.997733165334421912e+00
-1.200080649219401616e-03,3.423534288885320825e-03,-8.997733195158220454e+00
-1.205315266907756519e-03,3.421645324255284150e-03,-8.997733225109307398e+00
-1.210546911683107974e-03,3.419748140307197082e-03,-8.997733255187901236e+00
-1.215775570640969692e-03,3.417842741718760992e-03,-8.997733285394200919e+00
-1.221001230884214512e-03,3.415929133187941853e-03,-8.997733315728376979e+00
-1.226223879523102595e-03,3.414007319432944224e-03,-8.997733346190567971e+00
-1.231443503675314164e-03,3.412077305192207782e-03,-8.997733376780896464e+00
-1.236660090465980730e-03,3.410139095224391272e-03,-8.997733407499463709e+00
-1.241873627027718051e-03,3.408192694308365567e-03,-8.997733438346354973e+00
-1.247084100500657142e-03,3.406238107243197196e-03,-8.997733469321632427e+00
-1.252291498032476148e-03,3.404275338848139227e-03,-8.997733500425351139e+00
-1.257495806778432222e-03,3.402304393962619130e-03,-8.997733531657551964e+00
-1.262697013901392098e-03,3.400325277446226632e-03,-8.997733563018257996e+00
-1.267895106571864617e-03,3.398337994178700708e-03,-8.997733594507488775e+00
-1.273090071968032170e-03,3.396342549059918735e-03,-8.997733626125253181e+00
-1.278281897275781922e-03,3.394338947009885223e-03,-8.997733657871544111e+00
-1.283470569688738771e-03,3.392327192968718364e-03,-8.997733689746356234e+00
-1.288656076408295059e-03,3.390307291896637026e-03,-8.997733721749668234e+00
-1.293838404643642224e-03,3.388279248773950342e-03,-8.997733753881458796e+00
-1.299017541611805068e-03,3.386243068601044268e-03,-8.997733786141701273e+00
-1.304193474537669942e-03,3.384198756398372910e-03,-8.997733818530354810e+00
-1.309366190654016838e-03,3.382146317206439004e-03,-8.997733851047385656e+00
-1.314535677201552136e-03,3.380085756085787849e-03,-8.997733883692745849e+00
-1.319701921428940690e-03,3.378017078116992995e-03,-8.997733916466389203e+00
-1.324864910592833808e-03,3.375940288400642360e-03,-8.997733949368262429e+00
-1.330024631957904373e-03,3.373855392057327398e-03,-8.997733982398315788e+00
-1.335181072796874603e-03,3.371762394227627909e-03,-8.997734015556487108e+00
-1.340334220390552696e-03,3.369661300072105108e-03,-8.997734048842717769e+00
-1.345484062027858634e-03,3.367552114771282107e-03,-8.997734082256943822e+00
-1.350630585005857575e-03,3.365434843525633938e-03,-8.997734115799103094e+00
-1.355773776629793249e-03,3.363309491555577582e-03,-8.997734149469124532e+00
-1.360913624213115928e-03,3.361176064101453319e-03,-8.997734183266940633e+00
-1.366050115077515822e-03,3.359034566423518223e-03,-8.997734217192482120e+00
-1.371183236552954302e-03,3.356885003801928814e-03,-8.997734251245676163e+00
-1.376312975977692522e-03,3.354727381536727181e-03,-8.997734285426444600e+00
-1.381439320698326983e-03,3.352561704947834044e-03,-8.997734319734721709e+00
-1.386562258069815989e-03,3.350387979375029669e-03,-8.997734354170422222e+00
-1.391681775455514769e-03,3.348206210177940862e-03,-8.997734388733473310e+00
-1.396797860227204325e-03,3.346016402736034026e-03,-8.997734423423793260e+00
-1.401910499765123951e-03,3.343818562448593913e-03,-8.997734458241305688e+00
-1.407019681457999860e-03,3.341612694734715384e-03,-8.997734493185928883e+00
-1.412125392703080093e-03,3.339398805033287794e-03,-8.997734528257581132e+00
-1.417227620906163794e-03,3.337176898802985889e-03,-8.997734563456180723e+00
-1.422326353481628749e-03,3.334946981522247684e-03,-8.997734598781644166e+00
-1.427421577852469332e-03,3.332709058689270563e-03,-8.997734634233887974e+00
-1.432513281450320574e-03,3.330463135821991761e-03,-8.997734669812832209e+00
-1.437601451715495677e-03,3.328209218458076657e-03,-8.997734705518384501e+00
-1.442686076097011169e-03,3.325947312154905328e-03,-8.997734741350463139e+00
-1.447767142052620729e-03,3.323677422489557803e-03,-8.997734777308984633e+00
-1.452844637048845543e-03,3.321399555058801925e-03,-8.997734813393856612e+00
-1.457918548561006186e-03,3.319113715479077732e-03,-8.997734849604995588e+00
-1.462988864073253405e-03,3.316819909386488786e-03,-8.997734885942312744e+00
-1.468055571078595448e-03,3.314518142436776154e-03,-8.997734922405721036e+00
-1.473118657078934055e-03,3.312208420305320141e-03,-8.997734958995131649e+00
-1.478178109585091783e-03,3.309890748687114703e-03,-8.997734995710455763e+00
-1.483233916116844311e-03,3.307565133296759639e-03,-8.997735032551602785e+00
-1.488286064202949503e-03,3.305231579868441079e-03,-8.997735069518482121e+00
-1.493334541381181662e-03,3.302890094155924976e-03,-8.997735106611004952e+00
-1.498379335198357339e-03,3.300540681932534557e-03,-8.997735143829080684e+00
-1.503420433210370458e-03,3.298183348991142513e-03,-8.997735181172618724e+00
