ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,7.824991738064157425e-04,9.793584419048560363e+00
0.000000000000000000e+00,-1.562971335056832223e-01,9.793584419048560363e+00
0.000000000000000000e+00,-2.976688029173446548e-01,9.793584419063817492e+00
0.000000000000000000e+00,-4.249033053886288047e-01,9.793584419176761813e+00
0.000000000000000000e+00,-5.394143576147699681e-01,9.793584419528295726e+00
0.000000000000000000e+00,-6.424743046218867049e-01,9.793584420296815196e+00
0.000000000000000000e+00,-7.352282569337985629e-01,9.793584421682423269e+00
0.000000000000000000e+00,-8.187068140221804846e-01,9.793584423895245195e+00
0.000000000000000000e+00,-8.938375154117194077e-01,9.793584427146916127e+00
0.000000000000000000e+00,-9.614551466747637276e-01,9.793584431644534405e+00
0.000000000000000000e+00,-1.022311014826522646e+00,9.793584437586488889e+00
0.000000000000000000e+00,-1.077081296180750547e+00,9.793584445159737584e+00
0.000000000000000000e+00,-1.126374549419871585e+00,9.793584454538171613e+00
0.000000000000000000e+00,-1.170738477358094443e+00,9.793584465881785661e+00
0.000000000000000000e+00,-1.210666012528222257e+00,9.793584479336434612e+00
0.000000000000000000e+00,-1.246600794209782537e+00,9.793584495034050263e+00
0.000000000000000000e+00,-1.278942097754347751e+00,9.793584513093108512e+00
0.000000000000000000e+00,-1.308049270978327794e+00,9.793584533619341670e+00
0.000000000000000000e+00,-1.334245726916477581e+00,9.793584556706536048e+00
0.000000000000000000e+00,-1.357822537300067189e+00,9.793584582437430797e+00
0.000000000000000000e+00,-1.379041666687220946e+00,9.793584610884625619e+00
0.000000000000000000e+00,-1.398138883180238379e+00,9.793584642111481386e+00
0.000000000000000000e+00,-1.415326378071170899e+00,9.793584676173013648e+00
0.000000000000000000e+00,-1.430795123522849988e+00,9.793584713116725737e+00
0.000000000000000000e+00,-1.444716994481808792e+00,9.793584752983406361e+00
0.000000000000000000e+00,-1.457246678399911177e+00,9.793584795807875665e+00
0.000000000000000000e+00,-1.468523393983821146e+00,9.793584841619660253e+00
0.000000000000000000e+00,-1.478672438069521755e+00,9.793584890443623792e+00
0.000000000000000000e+00,-1.487806577809385411e+00,9.793584942300530116e+00
0.000000000000000000e+00,-1.496027303640536710e+00,9.793584997207554821e+00
0.000000000000000000e+00,-1.503425956956374376e+00,9.793585055178768428e+00
0.000000000000000000e+00,-1.510084745010948915e+00,9.793585116225516529e+00
0.000000000000000000e+00,-1.516077654332894875e+00,9.793585180356826569e+00
0.000000000000000000e+00,-1.521471272797975338e+00,9.793585247579695618e+00
0.000000000000000000e+00,-1.526325529494369171e+00,9.793585317899420772e+00
0.000000000000000000e+00,-1.530694360601429160e+00,9.793585391319822975e+00
0.000000000000000000e+00,-1.534626308680567375e+00,9.793585467843486825e+00
0.000000000000000000e+00,-1.538165062037046615e+00,9.793585547471950647e+00
0.000000000000000000e+00,-1.541349940145599673e+00,9.793585630205884129e+00
0.000000000000000000e+00,-1.544216330533478843e+00,9.793585716045233980e+00
0.000000000000000000e+00,-1.546796081975208015e+00,9.793585804989348276e+00
0.000000000000000000e+00,-1.549117858367854206e+00,9.793585897037102583e+00
0.000000000000000000e+00,-1.551207457218772623e+00,9.793585992186976341e+00
0.000000000000000000e+00,-1.553088096284581221e+00,9.793586090437152336e+00
0.000000000000000000e+00,-1.554780671546230897e+00,9.793586191785562889e+00
0.000000000000000000e+00,-1.556303989386575992e+00,9.793586296229989330e+00
0.000000000000000000e+00,-1.557674975550181751e+00,9.793586403768069104e+00
0.000000000000000000e+00,-1.558908863207154161e+00,9.793586514397359721e+00
0.000000000000000000e+00,-1.560019362210587124e+00,9.793586628115381387e+00
0.000000000000000000e+00,-1.561018811428263042e+00,9.793586744919627662e+00
0.000000000000000000e+00,-1.561918315841182903e+00,9.793586864807590331e+00
0.000000000000000000e+00,-1.562727869932247549e+00,9.793586987776796704e+00
0.000000000000000000e+00,-1.563456468736065030e+00,9.793587113824811397e+00
0.000000000000000000e+00,-1.564112207783781017e+00,9.793587242949248761e+00
0.000000000000000000e+00,-1.564702373053425077e+00,9.793587375147781771e+00
0.000000000000000000e+00,-1.565233521925223803e+00,9.793587510418150899e+00
0.000000000000000000e+00,-1.565711556041378794e+00,9.793587648758174780e+00
0.000000000000000000e+00,-1.566141786879869713e+00,9.793587790165746654e+00
0.000000000000000000e+00,-1.566528994770878480e+00,9.793587934638827264e+00
0.000000000000000000e+00,-1.566877482011568068e+00,9.793588082175471499e+00
0.000000000000000000e+00,-1.567191120669382931e+00,9.793588232773794644e+00
0.000000000000000000e+00,-1.567473395605022857e+00,9.793588386432006132e+00
0.000000000000000000e+00,-1.567727443193116743e+00,9.793588543148374015e+00
0.000000000000000000e+00,-1.567956086170830599e+00,9.793588702921251610e+00
0.000000000000000000e+00,-1.568161865001610922e+00,9.793588865749050854e+00
0.000000000000000000e+00,-1.568347066102561360e+00,9.793589031630263619e+00
0.000000000000000000e+00,-1.568513747249072443e+00,9.793589200563431518e+00
0.000000000000000000e+00,-1.568663760438997246e+00,9.793589372547172545e+00
0.000000000000000000e+00,-1.568798772470400227e+00,9.793589547580145549e+00
0.000000000000000000e+00,-1.568920283461541221e+00,9.793589725661080436e+00
0.000000000000000000e+00,-1.569029643518851769e+00,9.793589906788746191e+00
0.000000000000000000e+00,-1.569128067738119414e+00,9.793590090961961536e+00
0.000000000000000000e+00,-1.569216649705555078e+00,9.793590278179591380e+00
0.000000000000000000e+00,-1.569296373648745302e+00,9.793590468440546815e+00
0.000000000000000000e+00,-1.569368125372517575e+00,9.793590661743770909e+00
0.000000000000000000e+00,-1.569432702101217547e+00,9.793590858088244033e+00
0.000000000000000000e+00,-1.569490821336754882e+00,9.793591057472980310e+00
0.000000000000000000e+00,-1.569543128830847234e+00,9.793591259897018730e+00
0.000000000000000000e+00,-1.569590205760041712e+00,9.793591465359439141e+00
0.000000000000000000e+00,-1.569632575183227630e+00,9.793591673859333824e+00
0.000000000000000000e+00,-1.569670707853407565e+00,9.793591885395818153e+00
0.000000000000000000e+00,-1.569705027448280443e+00,9.793592099968041254e+00
0.000000000000000000e+00,-1.569735915277778338e+00,9.793592317575159356e+00
0.000000000000000000e+00,-1.569763714520835629e+00,9.793592538216346455e+00
0.000000000000000000e+00,-1.569788734038495948e+00,9.793592761890797860e+00
0.000000000000000000e+00,-1.569811251805695251e+00,9.793592988597719540e+00
0.000000000000000000e+00,-1.569831517999878079e+00,9.793593218336321016e+00
0.000000000000000000e+00,-1.569849757780742427e+00,9.793593451105840231e+00
0.000000000000000000e+00,-1.569866173792016317e+00,9.793593686905508022e+00
0.000000000000000000e+00,-1.569880948413053812e+00,9.793593925734572991e+00
0.000000000000000000e+00,-1.569894245785274034e+00,9.793594167592281963e+00
0.000000000000000000e+00,-1.569906213635953396e+00,9.793594412477894195e+00
0.000000000000000000e+00,-1.569916984919639269e+00,9.793594660390674278e+00
0.000000000000000000e+00,-1.569926679295424732e+00,9.793594911329881469e+00
0.000000000000000000e+00,-1.569935404456493044e+00,9.793595165294792793e+00
0.000000000000000000e+00,-1.569943257326707142e+00,9.793595422284671059e+00
0.000000000000000000e+00,-1.569950325137544400e+00,9.793595682298787963e+00
0.000000000000000000e+00,-1.569956686397334877e+00,9.793595945336418751e+00
0.000000000000000000e+00,-1.569962411763572208e+00,9.793596211396833340e+00
0.000000000000000000e+00,-1.569967564828001816e+00,9.793596480479301647e+00
0.000000000000000000e+00,-1.569972202823194385e+00,9.793596752583095366e+00
0.000000000000000000e+00,-1.569976377258462730e+00,9.793597027707482638e+00
0.000000000000000000e+00,-1.569980134492186208e+00,9.793597305851728052e+00
0.000000000000000000e+00,-1.569983516246908017e+00,9.793597587015094419e+00
0.000000000000000000e+00,-1.569986560072914372e+00,9.793597871196837445e+00
0.000000000000000000e+00,-1.569989299765462976e+00,9.793598158396223496e+00
0.000000000000000000e+00,-1.569991765740286871e+00,9.793598448612497620e+00
0.000000000000000000e+00,-1.569993985371541445e+00,9.793598741844908417e+00
0.000000000000000000e+00,-1.569995983295969788e+00,9.793599038092706266e+00
0.000000000000000000e+00,-1.569997781686638172e+00,9.793599337355123780e+00
0.000000000000000000e+00,-1.569999400499305198e+00,9.793599639631398901e+00
0.000000000000000000e+00,-1.570000857694152874e+00,9.793599944920760692e+00
0.000000000000000000e+00,-1.570002169435346318e+00,9.793600253222436436e+00
0.000000000000000000e+00,-1.570003350270631426e+00,9.793600564535642761e+00
0.000000000000000000e+00,-1.570004413292979573e+00,9.793600878859589187e+00
0.000000000000000000e+00,-1.570005370286065016e+00,9.793601196193492342e+00
0.000000000000000000e+00,-1.570006231855193279e+00,9.793601516536543983e+00
0.000000000000000000e+00,-1.570007007545137112e+00,9.793601839887948302e+00
0.000000000000000000e+00,-1.570007705946194099e+00,9.793602166246886398e+00
0.000000000000000000e+00,-1.570008334789629645e+00,9.793602495612551806e+00
0.000000000000000000e+00,-1.570008901033582926e+00,9.793602827984111414e+00
0.000000000000000000e+00,-1.570009410940377270e+00,9.793603163360740993e+00
0.000000000000000000e+00,-1.570009870146103825e+00,9.793603501741605655e+00
0.000000000000000000e+00,-1.570010283723243250e+00,9.793603843125859854e+00
0.000000000000000000e+00,-1.570010656237027957e+00,9.793604187512650938e+00
0.000000000000000000e+00,-1.570010991796167099e+00,9.793604534901131586e+00
0.000000000000000000e+00,-1.570011294098496935e+00,9.793604885290429607e+00
0.000000000000000000e+00,-1.570011566472069298e+00,9.793605238679679914e+00
0.000000000000000000e+00,-1.570011811912130906e+00,9.793605595068006764e+00
0.000000000000000000e+00,-1.570012033114403183e+00,9.793605954454523754e+00
0.000000000000000000e+00,-1.570012232505033412e+00,9.793606316838339154e+00
0.000000000000000000e+00,-1.570012412267554947e+00,9.793606682218559456e+00
0.000000000000000000e+00,-1.570012574367146252e+00,9.793607050594280494e+00
0.000000000000000000e+00,-1.570012720572466103e+00,9.793607421964583892e+00
0.000000000000000000e+00,-1.570012852475308973e+00,9.793607796328558379e+00
0.000000000000000000e+00,-1.570012971508287114e+00,9.793608173685273144e+00
0.000000000000000000e+00,-1.570013078960751596e+00,9.793608554033797375e+00
0.000000000000000000e+00,-1.570013175993117738e+00,9.793608937373189605e+00
0.000000000000000000e+00,-1.570013263649757906e+00,9.793609323702499481e+00
0.000000000000000000e+00,-1.570013342870607564e+00,9.793609713020781982e+00
0.000000000000000000e+00,-1.570013414501606031e+00,9.793610105327061888e+00
0.000000000000000000e+00,-1.570013479304098958e+00,9.793610500620381742e+00
0.000000000000000000e+00,-1.570013537963297345e+00,9.793610898899759221e+00
0.000000000000000000e+00,-1.570013591095889005e+00,9.793611300164211997e+00
0.000000000000000000e+00,-1.570013639256892413e+00,9.793611704412750640e+00
0.000000000000000000e+00,-1.570013682945823330e+00,9.793612111644376839e+00
0.000000000000000000e+00,-1.570013722612245921e+00,9.793612521858078068e+00
0.000000000000000000e+00,-1.570013758660765868e+00,9.793612935052854240e+00
0.000000000000000000e+00,-1.570013791455528107e+00,9.793613351227676844e+00
0.000000000000000000e+00,-1.570013821324262038e+00,9.793613770381522698e+00
0.000000000000000000e+00,-1.570013848561923497e+00,9.793614192513352634e+00
0.000000000000000000e+00,-1.570013873433972140e+00,9.793614617622129259e+00
0.000000000000000000e+00,-1.570013896179318857e+00,9.793615045706802746e+00
0.000000000000000000e+00,-1.570013917012985427e+00,9.793615476766314387e+00
0.000000000000000000e+00,-1.570013936128488163e+00,9.793615910799605473e+00
0.000000000000000000e+00,-1.570013953699991971e+00,9.793616347805603084e+00
0.000000000000000000e+00,-1.570013969884244576e+00,9.793616787783223643e+00
0.000000000000000000e+00,-1.570013984822317576e+00,9.793617230731387124e+00
0.000000000000000000e+00,-1.570013998641174080e+00,9.793617676649002846e+00
0.000000000000000000e+00,-1.570014011455080905e+00,9.793618125534965912e+00
0.000000000000000000e+00,-1.570014023366876899e+00,9.793618577388169655e+00
0.000000000000000000e+00,-1.570014034469115360e+00,9.793619032207502073e+00
0.000000000000000000e+00,-1.570014044845094769e+00,9.793619489991838734e+00
0.000000000000000000e+00,-1.570014054569780937e+00,9.793619950740051650e+00
0.000000000000000000e+00,-1.570014063710644336e+00,9.793620414451003953e+00
0.000000000000000000e+00,-1.570014072328405730e+00,9.793620881123551669e+00
0.000000000000000000e+00,-1.570014080477712293e+00,9.793621350756540167e+00
0.000000000000000000e+00,-1.570014088207748904e+00,9.793621823348818367e+00
0.000000000000000000e+00,-1.570014095562776379e+00,9.793622298899215650e+00
0.000000000000000000e+00,-1.570014102582632187e+00,9.793622777406561397e+00
0.000000000000000000e+00,-1.570014109303167205e+00,9.793623258869670778e+00
0.000000000000000000e+00,-1.570014115756646955e+00,9.793623743287360739e+00
0.000000000000000000e+00,-1.570014121972108656e+00,9.793624230658435792e+00
0.000000000000000000e+00,-1.570014127975685181e+00,9.793624720981689791e+00
0.000000000000000000e+00,-1.570014133790895716e+00,9.793625214255920142e+00
0.000000000000000000e+00,-1.570014139438905554e+00,9.793625710479906488e+00
0.000000000000000000e+00,-1.570014144938763678e+00,9.793626209652421366e+00
0.000000000000000000e+00,-1.570014150307610601e+00,9.793626711772240867e+00
0.000000000000000000e+00,-1.570014155560875091e+00,9.793627216838119764e+00
0.000000000000000000e+00,-1.570014160712439821e+00,9.793627724848818161e+00
0.000000000000000000e+00,-1.570014165774798798e+00,9.793628235803078397e+00
0.000000000000000000e+00,-1.570014170759195471e+00,9.793628749699642810e+00
0.000000000000000000e+00,-1.570014175675747747e+00,9.793629266537243083e+00
0.000000000000000000e+00,-1.570014180533561010e+00,9.793629786314603791e+00
0.000000000000000000e+00,-1.570014185340828927e+00,9.793630309030444181e+00
0.000000000000000000e+00,-1.570014190104924046e+00,9.793630834683474617e+00
0.000000000000000000e+00,-1.570014194832482168e+00,9.793631363272396584e+00
0.000000000000000000e+00,-1.570014199529473187e+00,9.793631894795908011e+00
0.000000000000000000e+00,-1.570014204201268582e+00,9.793632429252701499e+00
0.000000000000000000e+00,-1.570014208852702930e+00,9.793632966641451887e+00
0.000000000000000000e+00,-1.570014213488125421e+00,9.793633506960839341e+00
0.000000000000000000e+00,-1.570014218111448701e+00,9.793634050209529818e+00
0.000000000000000000e+00,-1.570014222726194619e+00,9.793634596386178615e+00
0.000000000000000000e+00,-1.570014227335529311e+00,9.793635145489444582e+00
0.000000000000000000e+00,-1.570014231942304050e+00,9.793635697517970584e+00
0.000000000000000000e+00,-1.570014236549081899e+00,9.793636252470397707e+00
0.000000000000000000e+00,-1.570014241158169233e+00,9.793636810345354604e+00
0.000000000000000000e+00,-1.570014245771639727e+00,9.793637371141468151e+00
0.000000000000000000e+00,-1.570014250391359667e+00,9.793637934857349236e+00
0.000000000000000000e+00,-1.570014255019007043e+00,9.793638501491612303e+00
0.000000000000000000e+00,-1.570014259656091093e+00,9.793639071042859356e+00
0.000000000000000000e+00,-1.570014264303968510e+00,9.793639643509685300e+00
0.000000000000000000e+00,-1.570014268963859871e+00,9.793640218890679705e+00
0.000000000000000000e+00,-1.570014273636861413e+00,9.793640797184417934e+00
0.000000000000000000e+00,-1.570014278323960344e+00,9.793641378389478902e+00
0.000000000000000000e+00,-1.570014283026041957e+00,9.793641962504429088e+00
0.000000000000000000e+00,-1.570014287743903614e+00,9.793642549527824315e+00
0.000000000000000000e+00,-1.570014292478260076e+00,9.793643139458220404e+00
0.000000000000000000e+00,-1.570014297229754385e+00,9.793643732294158966e+00
0.000000000000000000e+00,-1.570014301998964079e+00,9.793644328034181612e+00
0.000000000000000000e+00,-1.570014306786407188e+00,9.793644926676815743e+00
0.000000000000000000e+00,-1.570014311592549117e+00,9.793645528220585206e+00
0.000000000000000000e+00,-1.570014316417808198e+00,9.793646132664006743e+00
0.000000000000000000e+00,-1.570014321262558576e+00,9.793646740005591766e+00
0.000000000000000000e+00,-1.570014326127135318e+00,9.793647350243839256e+00
0.000000000000000000e+00,-1.570014331011840847e+00,9.793647963377244636e+00
0.000000000000000000e+00,-1.570014335916944725e+00,9.793648579404298005e+00
